cell	genome	accession	phylum	refseq_annotation_release	query_gff3	query_gene_count	busco_complete_pct	busco_single_pct	busco_duplicated_pct	busco_fragmented_pct	busco_missing_pct	busco_n	ref_gff3	ref_gene_count	gffcompare_base_level_sensitivity	gffcompare_base_level_precision	gffcompare_exon_level_sensitivity	gffcompare_exon_level_precision	gffcompare_intron_level_sensitivity	gffcompare_intron_level_precision	gffcompare_intron_chain_level_sensitivity	gffcompare_intron_chain_level_precision	gffcompare_transcript_level_sensitivity	gffcompare_transcript_level_precision	gffcompare_locus_level_sensitivity	gffcompare_locus_level_precision	gffcompare_missed_exons_pct	gffcompare_novel_exons_pct	gffcompare_missed_introns_pct	gffcompare_novel_introns_pct	gffcompare_missed_loci_pct	gffcompare_novel_loci_pct	overlap_query_genes	overlap_ref_genes	overlap_query_genes_overlapping_ref	overlap_query_genes_overlap_same_strand	overlap_query_genes_overlap_opposite_strand	overlap_query_genes_no_overlap	overlap_ref_genes_not_recovered	compare_status
v1.9.0-rc1_container.sif20260921	Schizophyllum_commune_H4-8	GCF_000143185.2	Basidiomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Schizophyllum_commune_H4-8/predict_results/Schizophyllum_commune_H4-8.gff3	12965	93.8	92.8	1.0	1.9	4.3	2898	results/reference_annotations/.cache/GCF_000143185.2_Schco3_genomic.gff	16466	74.6	94.4	62.3	70.3	78.4	86.0	39.7	47.3	36.5	46.3	37.9	46.3	15.6	4.4	14.2	6.4	17.5	1.8	12965	16466	12845	12748	1065	120	2668	compared
v1.9.0-rc1_container.sif20260921	Sclerotinia_sclerotiorum_1980	GCF_000146945.2	Ascomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Sclerotinia_sclerotiorum_1980/predict_results/Sclerotinia_sclerotiorum_1980.gff3	10795	94.1	94.0	0.1	2.9	3.0	3234	results/reference_annotations/.cache/GCF_000146945.2_ASM14694v2_genomic.gff	14710	86.0	91.1	51.4	63.1	56.8	66.0	34.5	43.8	34.7	47.3	34.7	47.3	28.2	12.3	29.8	14.8	28.2	3.7	10795	14710	10544	10397	295	251	3860	compared
v1.9.0-rc1_container.sif20260921	Spizellomyces_punctatus_DAOM_BR117	GCF_000182565.1	Chytridiomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Spizellomyces_punctatus_DAOM_BR117/predict_results/Spizellomyces_punctatus_DAOM_BR117.gff3	8323	90.2	89.2	1.1	2.5	7.3	758	results/reference_annotations/.cache/GCF_000182565.1_S_punctatus_V1_genomic.gff	9164	76.3	97.8	62.7	71.3	79.1	90.0	40.0	46.1	40.6	47.0	42.7	47.0	13.0	2.0	13.4	3.5	9.5	1.8	8323	9164	8215	8173	1333	108	667	compared
v1.9.0-rc1_container.sif20260921	Sporobolomyces_koalae_JCM15063	GCF_050403365.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Sporobolomyces_koalae_JCM15063/predict_results/Sporobolomyces_koalae_JCM15063.gff3	6484	93.3	93.3	0.0	1.8	4.9	1764	results/reference_annotations/.cache/GCF_050403365.1_S_koalae_JCM15063v1_genomic.gff	6590	92.7	98.5	83.1	85.8	85.6	88.5	50.7	51.9	50.2	51.0	50.2	51.0	6.3	2.6	5.1	3.3	4.0	3.8	6484	6590	6240	6238	19	244	253	compared
v1.9.0-rc1_container.sif20260921	Sporobolomyces_salmoneus_JCM6883	GCF_050403485.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Sporobolomyces_salmoneus_JCM6883/predict_results/Sporobolomyces_salmoneus_JCM6883.gff3	7250	92.6	92.6	0.1	2.4	5.0	1764	results/reference_annotations/.cache/GCF_050403485.1_S_salmoneus_JCM6883v1_genomic.gff	7657	89.7	98.8	84.6	87.4	88.0	90.5	55.6	57.8	53.8	56.8	53.8	56.8	7.0	2.8	5.4	3.4	7.8	3.6	7250	7657	6997	6991	12	253	594	compared
v1.9.0-rc1_container.sif20260921	Sugiyamaella_lignohabitans_CBS_10342	GCF_001640025.1	Ascomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Sugiyamaella_lignohabitans_CBS_10342/predict_results/Sugiyamaella_lignohabitans_CBS_10342.gff3	5924	93.4	92.8	0.5	2.3	4.4	2137	results/reference_annotations/.cache/GCF_001640025.1_ASM164002v2_genomic.gff	5341	95.4	84.1	55.2	32.5	25.8	1.5	23.0	1.8	57.4	51.7	57.4	51.7	4.9	40.8	25.4	95.0	3.6	17.6	5924	5341	4905	4883	114	1019	80	compared
v1.9.0-rc1_container.sif20260921	Synchytrium_microbalum_JEL517	GCF_006535985.1	Chytridiomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Synchytrium_microbalum_JEL517/predict_results/Synchytrium_microbalum_JEL517.gff3	8920	86.8	85.6	1.2	2.8	10.4	758	results/reference_annotations/.cache/GCF_006535985.1_ASM653598v1_genomic.gff	6304	93.5	73.7	84.7	67.9	86.1	70.4	49.1	35.5	49.3	34.9	49.3	34.9	7.2	25.5	4.9	24.0	4.3	32.8	8920	6304	6010	5996	27	2910	261	compared
v1.9.0-rc1_container.sif20260921	Talaromyces_marneffei_ATCC_18224	GCF_000001985.1	Ascomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Talaromyces_marneffei_ATCC_18224/predict_results/Talaromyces_marneffei_ATCC_18224.gff3	10031	97.0	96.7	0.3	1.4	1.6	3546	results/reference_annotations/.cache/GCF_000001985.1_JCVI-PMFA1-2.0_genomic.gff	10134	81.6	97.9	61.6	63.1	84.3	84.9	63.0	67.5	60.3	64.7	64.0	64.7	7.8	5.5	10.6	10.0	4.5	3.3	10031	10134	9745	9700	666	286	422	compared
v1.9.0-rc1_container.sif20260921	Talaromyces_stipitatus_ATCC_10500	GCF_000003125.1	Ascomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Talaromyces_stipitatus_ATCC_10500/predict_results/Talaromyces_stipitatus_ATCC_10500.gff3	11372	98.0	97.5	0.5	0.8	1.2	3546	results/reference_annotations/.cache/GCF_000003125.1_JCVI-TSTA1-3.0_genomic.gff	12559	77.7	97.4	51.1	63.1	67.3	85.6	45.9	65.6	46.7	54.8	49.7	54.8	19.2	4.6	25.7	5.9	13.6	3.0	11372	12559	11073	11033	804	299	1679	compared
v1.9.0-rc1_container.sif20260921	Tilletiaria_anomala_UBC_951	GCF_000711695.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Tilletiaria_anomala_UBC_951/predict_results/Tilletiaria_anomala_UBC_951.gff3	5228	85.5	85.5	0.1	1.8	12.6	1764	results/reference_annotations/.cache/GCF_000711695.1_Tilletiaria_anomala_UBC_951_v1.0_genomic.gff	6868	77.1	92.0	49.6	54.3	79.4	80.9	50.8	63.5	45.2	59.4	46.3	59.4	15.5	7.6	16.3	15.1	16.9	2.9	5228	6868	5119	5074	786	109	763	compared
v1.9.0-rc1_container.sif20260921	Tilletiopsis_washingtonensis_MCA_4186	GCF_003144115.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Tilletiopsis_washingtonensis_MCA_4186/predict_results/Tilletiopsis_washingtonensis_MCA_4186.gff3	6143	89.5	89.4	0.1	1.9	8.6	1764	results/reference_annotations/.cache/GCF_003144115.1_Tilwa1_genomic.gff	7053	80.6	92.9	71.4	72.3	90.4	88.4	61.9	65.0	55.3	63.5	56.9	63.5	6.9	4.5	5.7	8.0	11.0	2.7	6143	7053	6033	5975	830	110	578	compared
v1.9.0-rc1_container.sif20260921	Tremella_mesenterica_Fries	GCF_000271645.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Tremella_mesenterica_Fries/predict_results/Tremella_mesenterica_Fries.gff3	7744	91.7	91.5	0.3	2.6	5.6	4284	results/reference_annotations/.cache/GCF_000271645.1_Treme1_genomic.gff	8291	85.4	85.6	67.5	69.5	76.6	78.3	32.6	34.6	32.9	35.2	32.9	35.2	12.0	11.3	13.3	11.3	13.1	7.0	7744	8291	7282	7207	173	462	1028	compared
v1.9.0-rc1_container.sif20260921	Tricharina_praecox_CBS_144465	GCF_024521635.1	Ascomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Tricharina_praecox_CBS_144465/predict_results/Tricharina_praecox_CBS_144465.gff3	10164	93.1	90.9	2.2	1.7	5.2	1706	results/reference_annotations/.cache/GCF_024521635.1_Tripra1_genomic.gff	10716	75.0	91.3	50.5	50.2	80.5	77.9	54.8	54.0	48.2	50.9	49.5	50.9	12.7	10.9	13.9	16.7	12.5	10.1	10164	10716	9284	9137	320	880	1240	compared
v1.9.0-rc1_container.sif20260921	Trichosporon_asahii_CBS_2479	GCF_000293215.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Trichosporon_asahii_CBS_2479/predict_results/Trichosporon_asahii_CBS_2479.gff3	8693	87.9	87.3	0.7	4.0	8.1	4284	results/reference_annotations/.cache/GCF_000293215.1_Trichosporon_asahii_1_genomic.gff	8834	86.4	91.1	50.4	42.6	47.6	37.1	24.8	21.8	31.2	31.7	31.2	31.7	10.8	20.3	11.8	27.7	7.4	6.8	8693	8834	8181	8110	127	512	577	compared
v1.9.0-rc1_container.sif20260921	Umbelopsis_ramanniana_AG	GCF_025399195.1	Mucoromycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Umbelopsis_ramanniana_AG/predict_results/Umbelopsis_ramanniana_AG.gff3	8718	86.7	84.8	1.9	1.2	12.0	2449	results/reference_annotations/.cache/GCF_025399195.1_Umbra1_genomic.gff	10037	79.5	91.0	64.6	64.8	85.1	82.3	44.6	47.0	40.8	47.0	43.0	47.0	8.3	7.2	7.5	11.3	9.3	4.1	8718	10037	8413	8356	899	305	789	compared
v1.9.0-rc1_container.sif20260921	Uncinocarpus_reesii_1704	GCF_000003515.1	Ascomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Uncinocarpus_reesii_1704/predict_results/Uncinocarpus_reesii_1704.gff3	7570	90.8	90.6	0.2	4.3	4.9	3546	results/reference_annotations/.cache/GCF_000003515.1_ASM351v2_genomic.gff	7855	93.9	92.2	64.1	64.3	67.5	66.6	41.2	43.2	44.6	46.3	44.6	46.3	12.7	13.0	17.2	15.9	9.4	4.4	7570	7855	7297	7236	90	273	683	compared
v1.9.0-rc1_container.sif20260921	Wallemia_mellicola_CBS_633.66	GCF_000263375.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Wallemia_mellicola_CBS_633.66/predict_results/Wallemia_mellicola_CBS_633.66.gff3	4939	86.3	86.0	0.3	2.4	11.3	1764	results/reference_annotations/.cache/GCF_000263375.1_Wallemia_sebi_v1.0_genomic.gff	5393	76.5	94.3	65.1	68.9	79.6	83.1	48.9	51.5	47.4	51.7	50.4	51.7	11.6	5.8	14.1	10.6	6.2	2.1	4939	5393	4865	4836	1412	74	253	compared
v1.9.0-rc1_container.sif20260921	Yarrowia_lipolytica_CLIB122	GCF_000002525.2	Ascomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Yarrowia_lipolytica_CLIB122/predict_results/Yarrowia_lipolytica_CLIB122.gff3	6903	94.4	93.9	0.5	1.8	3.8	2137	results/reference_annotations/.cache/GCF_000002525.2_ASM252v1_genomic.gff	7139	93.6	97.3	73.6	74.2	57.8	51.5	50.2	52.8	78.7	81.5	78.9	81.5	8.8	10.0	34.1	40.9	6.7	4.5	6903	7139	6600	6590	18	303	469	compared
v1.9.0-rc1_container.sif20260921	Zygosaccharomyces_rouxii_CBS_732	GCF_000026365.1	Ascomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Zygosaccharomyces_rouxii_CBS_732/predict_results/Zygosaccharomyces_rouxii_CBS_732.gff3	4826	94.8	94.6	0.2	1.5	3.7	2137	results/reference_annotations/.cache/GCF_000026365.1_ASM2636v1_genomic.gff	5323	94.2	99.6	79.5	89.3	12.7	26.2	12.0	24.8	84.9	93.6	84.9	93.6	12.0	0.9	84.1	67.3	10.1	0.8	4826	5323	4793	4789	33	33	499	compared
v1.9.0-rc1_container.sif20260921	Zymoseptoria_tritici_IPO323	GCF_000219625.1	Ascomycota	legacy	archive/v1.9.0-rc1_container.sif20260921/genome_annotation/Zymoseptoria_tritici_IPO323/predict_results/Zymoseptoria_tritici_IPO323.gff3	11659	97.9	97.9	0.0	0.9	1.2	3786	results/reference_annotations/.cache/GCF_000219625.1_MYCGR_v2.0_genomic.gff	10941	87.9	82.3	48.3	50.6	60.5	68.3	43.6	42.6	46.6	43.7	46.7	43.7	16.7	16.8	30.1	20.7	9.4	12.8	11659	10941	10363	10182	276	1296	945	compared
v1.9.0-rc1_container_rust.sif20260921	Allomyces_macrogynus_ATCC_38327	GCA_000151295.1	Blastocladiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Allomyces_macrogynus_ATCC_38327/predict_results/Allomyces_macrogynus_ATCC_38327.gff3	16174	84.3	31.4	52.9	3.2	12.5	758	results/reference_annotations/.cache/GCA_000151295.1_A_macrogynus_V3_genomic.gff	19266	69.7	94.7	49.8	50.5	75.4	71.2	38.0	43.0	36.3	44.8	37.6	44.8	14.7	10.2	13.3	18.8	11.6	4.5	16174	19266	15536	15448	955	638	2006	compared
v1.9.0-rc1_container_rust.sif20260921	Aspergillus_clavatus_NRRL_1	GCF_000002715.2	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Aspergillus_clavatus_NRRL_1/predict_results/Aspergillus_clavatus_NRRL_1.gff3	8978	97.2	97.2	0.1	1.3	1.5	3546	results/reference_annotations/.cache/GCF_000002715.2_ASM271v1_genomic.gff	9352	96.4	98.2	82.4	83.4	85.1	84.9	66.9	68.1	69.3	72.2	69.3	72.2	6.3	4.4	6.9	6.4	5.1	1.4	8978	9352	8875	8855	27	103	459	compared
v1.9.0-rc1_container_rust.sif20260921	Aspergillus_fumigatus_Af293	GCF_000002655.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Aspergillus_fumigatus_Af293/predict_results/Aspergillus_fumigatus_Af293.gff3	9908	95.5	95.3	0.2	1.9	2.7	3546	results/reference_annotations/.cache/GCF_000002655.1_ASM265v1_genomic.gff	10085	73.2	96.6	52.7	52.1	78.9	76.8	52.6	52.6	50.1	51.0	50.2	51.0	11.5	8.8	14.7	16.0	6.7	5.6	9908	10085	9516	9360	292	392	574	compared
v1.9.0-rc1_container_rust.sif20260921	Batrachochytrium_dendrobatidis_JAM81	GCF_000203795.2	Chytridiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Batrachochytrium_dendrobatidis_JAM81/predict_results/Batrachochytrium_dendrobatidis_JAM81.gff3	7963	89.6	87.9	1.7	2.0	8.4	758	results/reference_annotations/.cache/GCF_000203795.2_v1.1_genomic.gff	8386	90.5	83.8	72.2	66.3	83.9	74.3	41.4	40.9	41.5	43.7	41.5	43.7	6.3	14.3	7.5	16.9	5.5	6.4	7963	8386	7571	7464	237	392	398	compared
v1.9.0-rc1_container_rust.sif20260921	Blastomyces_dermatitidis_ER-3	GCF_000003525.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Blastomyces_dermatitidis_ER-3/predict_results/Blastomyces_dermatitidis_ER-3.gff3	8438	97.2	97.2	0.1	1.2	1.5	3546	results/reference_annotations/.cache/GCF_000003525.1_BD_ER3_V1_genomic.gff	9886	53.3	97.8	36.1	49.2	65.2	86.2	39.7	55.0	35.6	50.0	42.0	50.0	23.5	3.7	26.2	5.2	20.1	3.3	8438	9886	8237	8148	1789	201	1731	compared
v1.9.0-rc1_container_rust.sif20260921	Botrytis_cinerea_B05.10	GCF_000143535.2	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Botrytis_cinerea_B05.10/predict_results/Botrytis_cinerea_B05.10.gff3	12126	96.4	96.4	0.0	2.2	1.4	3234	results/reference_annotations/.cache/GCF_000143535.2_ASM14353v4_genomic.gff	11698	68.5	97.6	40.4	42.4	84.8	87.9	59.4	69.4	52.0	58.7	60.9	58.7	8.0	4.9	11.3	9.8	2.9	7.1	12126	11698	11343	11268	173	783	309	compared
v1.9.0-rc1_container_rust.sif20260921	Chaetomium_globosum_CBS_148.51	GCF_000143365.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Chaetomium_globosum_CBS_148.51/predict_results/Chaetomium_globosum_CBS_148.51.gff3	10743	83.5	83.4	0.1	9.1	7.5	3817	results/reference_annotations/.cache/GCF_000143365.1_ASM14336v1_genomic.gff	11222	79.9	91.5	48.0	50.0	52.0	54.1	27.8	30.5	31.7	33.1	31.7	33.1	22.6	16.1	27.4	20.8	14.0	7.3	10743	11222	10190	9960	327	553	1395	compared
v1.9.0-rc1_container_rust.sif20260921	Cokeromyces_recurvatus_NRRL_2243	GCF_025118155.1	Mucoromycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Cokeromyces_recurvatus_NRRL_2243/predict_results/Cokeromyces_recurvatus_NRRL_2243.gff3	10638	95.3	94.0	1.3	1.0	3.6	2449	results/reference_annotations/.cache/GCF_025118155.1_Cokrec1_genomic.gff	11064	85.7	91.4	68.1	64.2	85.9	78.6	49.0	47.1	44.5	46.3	46.0	46.3	6.6	10.3	8.0	15.4	6.2	7.2	10638	11064	9951	9875	605	687	572	compared
v1.9.0-rc1_container_rust.sif20260921	Colletotrichum_graminicola_M1.001	GCF_000149035.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Colletotrichum_graminicola_M1.001/predict_results/Colletotrichum_graminicola_M1.001.gff3	11834	97.2	97.1	0.2	1.6	1.2	3817	results/reference_annotations/.cache/GCF_000149035.1_C_graminicola_M1_001_V1_genomic.gff	12398	93.2	96.3	77.4	73.4	86.1	77.3	66.5	62.4	61.7	64.6	61.7	64.6	7.5	9.7	7.6	16.7	7.0	4.8	11834	12398	11317	11273	82	517	787	compared
v1.9.0-rc1_container_rust.sif20260921	Cryptococcus_deneoformans_JEC21	GCF_000091045.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Cryptococcus_deneoformans_JEC21/predict_results/Cryptococcus_deneoformans_JEC21.gff3	6690	94.2	94.0	0.3	1.8	3.9	4284	results/reference_annotations/.cache/GCF_000091045.1_ASM9104v1_genomic.gff	6766	77.2	97.8	71.3	77.4	87.0	95.2	58.4	63.4	58.8	61.5	60.8	61.5	9.5	2.3	10.4	2.7	4.2	3.9	6690	6766	6465	6425	656	225	204	compared
v1.9.0-rc1_container_rust.sif20260921	Cryptococcus_neoformans_H99	GCF_000149245.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Cryptococcus_neoformans_H99/predict_results/Cryptococcus_neoformans_H99.gff3	6965	95.3	95.2	0.1	2.4	2.3	4284	results/reference_annotations/.cache/GCF_000149245.1_CNA3_genomic.gff	8334	67.4	99.1	65.0	72.6	86.6	94.3	49.7	63.9	47.9	63.2	52.8	63.2	11.6	1.2	10.8	3.6	16.3	0.9	6965	8334	6916	6901	1863	49	775	compared
v1.9.0-rc1_container_rust.sif20260921	Cystobasidium_minutum_MCA_4210	GCF_039999085.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Cystobasidium_minutum_MCA_4210/predict_results/Cystobasidium_minutum_MCA_4210.gff3	7169	91.0	90.8	0.2	1.9	7.1	1764	results/reference_annotations/.cache/GCF_039999085.1_Rhomi1_genomic.gff	7855	81.3	91.7	67.2	70.6	83.0	86.4	47.3	50.5	45.9	50.3	46.6	50.3	9.9	5.5	8.9	7.1	7.6	2.8	7169	7855	6984	6963	382	185	568	compared
v1.9.0-rc1_container_rust.sif20260921	Dactylellina_haptotyla_CBS_200.50	GCF_000441935.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Dactylellina_haptotyla_CBS_200.50/predict_results/Dactylellina_haptotyla_CBS_200.50.gff3	10838	93.0	93.0	0.0	2.8	4.2	1706	results/reference_annotations/.cache/GCF_000441935.1_MHA_v2_genomic.gff	10959	93.1	98.8	81.6	83.4	84.6	86.8	67.1	65.6	67.9	68.6	67.9	68.6	7.4	3.7	7.4	5.5	5.9	2.3	10838	10959	10630	10592	58	208	615	compared
v1.9.0-rc1_container_rust.sif20260921	Drepanopeziza_brunnea_MB_m1	GCF_000298775.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Drepanopeziza_brunnea_MB_m1/predict_results/Drepanopeziza_brunnea_MB_m1.gff3	9412	98.5	98.4	0.1	0.9	0.6	3234	results/reference_annotations/.cache/GCF_000298775.1_ASM29877v1_genomic.gff	10025	89.8	98.0	65.0	78.4	65.9	83.9	52.4	57.6	55.7	59.3	55.7	59.3	20.8	4.2	25.4	5.1	11.7	3.1	9412	10025	9214	9127	98	198	1117	compared
v1.9.0-rc1_container_rust.sif20260921	Eremothecium_gossypii_ATCC_10895	GCF_000091025.4	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Eremothecium_gossypii_ATCC_10895/predict_results/Eremothecium_gossypii_ATCC_10895.gff3	4600	96.1	96.0	0.1	0.6	3.4	2137	results/reference_annotations/.cache/GCF_000091025.4_ASM9102v4_genomic.gff	5314	92.2	99.5	71.0	75.8	52.2	25.4	47.3	24.5	74.4	85.9	74.4	85.9	11.5	2.4	32.6	67.1	10.6	0.8	4600	5314	4578	4563	54	22	528	compared
v1.9.0-rc1_container_rust.sif20260921	Fusarium_oxysporum_4287	GCF_000149955.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Fusarium_oxysporum_4287/predict_results/Fusarium_oxysporum_4287.gff3	18516	92.5	91.7	0.8	3.1	4.4	3817	results/reference_annotations/.cache/GCF_000149955.1_ASM14995v2_genomic.gff	21344	64.5	96.6	41.0	54.6	70.8	86.4	42.3	70.5	42.8	64.2	55.7	64.2	18.5	4.1	22.7	7.1	15.0	2.8	18516	21344	18123	17993	2824	393	2825	compared
v1.9.0-rc1_container_rust.sif20260921	Fusarium_verticillioides_7600	GCF_000149555.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Fusarium_verticillioides_7600/predict_results/Fusarium_verticillioides_7600.gff3	14981	96.9	96.7	0.3	1.7	1.3	3817	results/reference_annotations/.cache/GCF_000149555.1_ASM14955v1_genomic.gff	16286	69.8	98.2	47.7	56.2	80.0	85.3	48.9	69.4	47.4	66.4	61.1	66.4	12.4	4.5	15.6	11.0	7.7	2.1	14981	16286	14756	14661	1994	225	1090	compared
v1.9.0-rc1_container_rust.sif20260921	Gaeumannomyces_tritici_R3-111a-1	GCF_000145635.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Gaeumannomyces_tritici_R3-111a-1/predict_results/Gaeumannomyces_tritici_R3-111a-1.gff3	11124	92.2	91.9	0.3	3.5	4.3	3817	results/reference_annotations/.cache/GCF_000145635.1_Gae_graminis_V2_genomic.gff	14669	61.1	97.9	32.3	40.3	64.1	76.8	44.7	56.2	39.0	52.4	39.6	52.4	27.8	5.3	29.0	15.4	25.3	2.2	11124	14669	10982	10837	1179	142	3439	compared
v1.9.0-rc1_container_rust.sif20260921	Kluyveromyces_lactis_NRRL_Y-1140	GCF_000002515.2	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Kluyveromyces_lactis_NRRL_Y-1140/predict_results/Kluyveromyces_lactis_NRRL_Y-1140.gff3	4828	94.0	93.8	0.1	1.8	4.2	2137	results/reference_annotations/.cache/GCF_000002515.2_ASM251v1_genomic.gff	5335	94.5	99.2	80.0	91.1	12.2	50.9	12.7	50.9	85.6	94.6	85.6	94.6	12.8	1.2	84.6	35.8	10.6	1.1	4828	5335	4775	4773	31	53	538	compared
v1.9.0-rc1_container_rust.sif20260921	Laccaria_bicolor_S238N-H82	GCF_000143565.1	Basidiomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Laccaria_bicolor_S238N-H82/predict_results/Laccaria_bicolor_S238N-H82.gff3	15366	89.8	88.1	1.7	2.5	7.7	2898	results/reference_annotations/.cache/GCF_000143565.1_V1.0_genomic.gff	18213	76.0	77.1	47.0	55.6	54.9	65.0	18.0	21.0	18.0	21.4	18.1	21.4	31.9	20.6	33.6	21.7	30.1	18.0	15366	18213	12894	12594	512	2472	5220	compared
v1.9.0-rc1_container_rust.sif20260921	Lachancea_thermotolerans_CBS_6340	GCF_000142805.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Lachancea_thermotolerans_CBS_6340/predict_results/Lachancea_thermotolerans_CBS_6340.gff3	4735	90.0	89.9	0.1	2.8	7.2	2137	results/reference_annotations/.cache/GCF_000142805.1_ASM14280v1_genomic.gff	5384	89.0	99.3	71.2	84.4	17.6	65.2	16.8	64.4	79.6	90.6	79.7	90.6	16.0	1.3	80.1	26.1	13.1	1.1	4735	5384	4684	4681	25	51	675	compared
v1.9.0-rc1_container_rust.sif20260921	Leptographium_clavigerum_kw1407	GCF_000143105.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Leptographium_clavigerum_kw1407/predict_results/Leptographium_clavigerum_kw1407.gff3	7882	89.3	89.2	0.2	3.0	7.7	3817	results/reference_annotations/.cache/GCF_000143105.1_Sanger-454-IlluminaPA_2.0_genomic.gff	8311	87.1	97.8	64.2	72.2	67.1	78.2	50.1	52.3	52.9	55.8	52.9	55.8	16.2	4.3	21.2	8.2	12.0	3.3	7882	8311	7652	7626	94	230	946	compared
v1.9.0-rc1_container_rust.sif20260921	Letharia_columbiana_WasteWater2	GCF_014066305.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Letharia_columbiana_WasteWater2/predict_results/Letharia_columbiana_WasteWater2.gff3	11522	93.2	90.2	3.0	2.5	4.3	1706	results/reference_annotations/.cache/GCF_014066305.1_Lecol_v1.0_genomic.gff	13385	92.0	96.0	65.7	72.7	71.7	77.3	47.8	51.3	48.4	56.3	48.4	56.3	15.5	6.4	17.3	11.7	11.8	3.0	11522	13385	11258	11181	156	264	1457	compared
v1.9.0-rc1_container_rust.sif20260921	Lipomyces_tetrasporus_NRRL_Y-64009	GCF_029532465.1	Ascomycota	legacy	archive/v1.9.0-rc1_container_rust.sif20260921/genome_annotation/Lipomyces_tetrasporus_NRRL_Y-64009/predict_results/Lipomyces_tetrasporus_NRRL_Y-64009.gff3	7807	88.9	87.8	1.1	4.8	6.3	2137	results/reference_annotations/.cache/GCF_029532465.1_Liptet1_genomic.gff	8094	78.9	96.1	51.5	52.1	84.1	84.0	65.0	64.5	56.6	58.7	57.3	58.7	8.9	5.5	11.6	11.8	6.2	3.7	7807	8094	7563	7520	273	244	478	compared
